Tiempo desde erupcion (d);Magnitud
5,584735;8,809
5,585209;8,818
5,585696;8,819
5,58617;8,816
5,586645;8,797
5,587119;8,832
5,587594;8,808
5,588392;8,808
5,588878;8,83
5,589353;8,843
5,589828;8,822
5,59029;8,833
5,590765;8,83
5,59124;8,838
5,591703;8,841
5,592177;8,83
5,592652;8,846
5,593115;8,845
5,593578;8,854
5,594052;8,837
5,594527;8,845
5,595013;8,831
5,595487;8,821
5,595962;8,845
5,596425;8,856
5,596888;8,831
5,597351;8,838
5,597825;8,836
5,598311;8,848
5,598786;8,843
5,59926;8,828
5,599735;8,842
5,600198;8,837
5,600661;8,83
5,601124;8,841
5,601587;8,843
5,602061;8,832
5,602536;8,84
5,603022;8,84
5,603496;8,83
5,603971;8,839
5,604434;8,839
5,604897;8,82
5,605383;8,829
5,605869;8,831
5,606344;8,831
5,606818;8,814
5,607281;8,83
5,607756;8,838
5,608242;8,842
5,608716;8,841
5,609191;8,842
5,609665;8,836
5,610152;8,846
5,610615;8,845
5,611101;8,841
5,611575;8,841
5,612061;8,83
5,612536;8,836
5,612999;8,84
5,613473;8,84
5,613959;8,828
5,614446;8,84
5,61492;8,857
5,615383;8,838
5,615869;8,837
5,616332;8,835
5,616818;8,83
5,617281;8,823
5,617767;8,839
5,618242;8,836
5,61874;8,842
5,619214;8,851
5,6197;8,815
5,620175;8,837
5,620661;8,817
5,621135;8,82
5,621621;8,816
5,622096;8,854
5,622571;8,834
5,623045;8,835
5,62352;8,831
5,624006;8,825
5,62448;8,816
5,624955;8,832
5,625441;8,83
5,625915;8,826
5,626402;8,849
5,626888;8,836
5,627362;8,834
5,627837;8,825
5,628334;8,83
5,628797;8,832
5,629284;8,811
5,62977;8,828
5,630256;8,816
5,63073;8,849
5,631216;8,824
5,631691;8,824
5,632177;8,825
5,632652;8,825
5,633138;8,813
5,633624;8,825
5,634098;8,817
5,634584;8,836
5,635059;8,814
5,635545;8,822
5,636031;8,813
5,636517;8,82
5,636992;8,82
5,63749;8,826
5,637964;8,807
5,638439;8,813
5,638913;8,815
5,639388;8,831
5,639862;8,825
5,640337;8,825
5,640811;8,805
5,641286;8,81
5,64176;8,803
5,642246;8,824
5,642733;8,836
5,643207;8,816
5,643693;8,812
5,644179;8,801
5,644665;8,827
5,64514;8,805
5,645615;8,821
5,646089;8,812
5,646564;8,824
5,647038;8,819
5,647524;8,83
5,64801;8,821
5,648496;8,824
5,648994;8,809
5,64948;8,809
5,649966;8,801
5,650453;8,791
5,650939;8,794
5,651413;8,799
5,651888;8,816
5,652385;8,808
5,65286;8,816
5,653358;8,795
5,653844;8,807
5,654318;8,795
5,654793;8,798
5,655279;8,818
5,655777;8,804
5,656263;8,797
5,656737;8,807
5,657235;8,812
5,657721;8,803
5,658207;8,799
5,658705;8,798
5,659191;8,803
5,659665;8,802
5,660152;8,788
5,660649;8,778
5,661135;8,779
5,661633;8,773
5,662108;8,798
5,662594;8,764
5,663091;8,802
5,663566;8,782
5,664064;8,792
5,664561;8,765
5,665047;8,772
5,665534;8,808
5,66602;8,792
5,666506;8,808
5,667003;8,799
5,667478;8,78
5,667987;8,81
5,668462;8,772
5,668959;8,778
5,669434;8,793
5,669932;8,796
5,670406;8,785
5,670904;8,766
5,671402;8,803
5,671876;8,819
5,672374;8,748
5,672871;8,791
5,673346;8,802
5,673844;8,793
5,674341;8,788
5,674839;8,792
5,675325;8,797
5,675823;8,81
5,676321;8,81
5,676807;8,816
5,677293;8,783
5,67779;8,792
5,678288;8,808
5,678763;8,795
5,679249;8,802
5,679746;8,802
5,680244;8,764
5,680719;8,793
5,681205;8,796
5,681691;8,777
5,682177;8,792
5,682663;8,776
5,683149;8,766
5,683635;8,778
5,684121;8,76
5,684619;8,783
5,685128;8,816
5,685626;8,792
5,686124;8,795
5,68661;8,776
5,687108;8,79
5,69439;8,845
5,815831;8,706
5,820646;8,721
5,825521;8,697
5,830463;8,743
5,835293;8,758
5,84012;8,726
5,844985;8,726
6,09082;8,844
6,535881;9,066
6,536355;9,046
6,536818;9,047
6,53727;9,055
6,537744;9,039
6,538207;9,048
6,53867;9,021
6,539145;9,054
6,539608;9,041
6,540082;9,064
6,540534;9,034
6,541008;9,052
6,541471;9,053
6,541946;9,053
6,542409;9,047
6,542871;9,038
6,543334;9,078
6,543797;9,049
6,544272;9,05
6,544746;9,066
6,545209;9,039
6,545684;9,034
6,546159;9,039
6,546621;9,049
6,547096;9,034
6,547571;9,058
6,548034;9,053
6,548508;9,057
6,548983;9,044
6,549446;9,042
6,54992;9,052
6,550395;9,054
6,550858;9,053
6,551321;9,07
6,551795;9,067
6,55227;9,059
6,552733;9,046
6,553207;9,063
6,553682;9,056
6,554145;9,047
6,554619;9,047
6,555094;9,063
6,555545;9,044
6,55602;9,052
6,556506;9,057
6,556969;9,044
6,557443;9,06
6,557906;9,059
6,558369;9,038
6,558844;9,034
6,559318;9,05
6,559781;9,043
6,560256;9,061
6,56073;9,055
6,561205;9,061
6,561668;9,055
6,562131;9,076
6,562605;9,06
6,56308;9,067
6,563554;9,048
6,564017;9,05
6,564492;9,051
6,564966;9,044
6,565441;9,055
6,565892;9,072
6,566367;9,049
6,566841;9,06
6,567316;9,051
6,56779;9,052
6,568253;9,066
6,568705;9,065
6,569179;9,062
6,569654;9,045
6,570128;9,065
6,570603;9,056
6,571078;9,037
6,571564;9,06
6,572015;9,044
6,57249;9,051
6,572964;9,061
6,573439;9,085
6,573913;9,054
6,574388;9,055
6,574862;9,056
6,575337;9,068
6,575811;9,048
6,576286;9,05
6,57676;9,05
6,577235;9,073
6,577709;9,065
6,578184;9,05
6,578647;9,073
6,57911;9,06
6,579573;9,051
6,580047;9,055
6,580522;9,063
6,580996;9,064
6,581471;9,068
6,581946;9,053
6,58242;9,065
6,582895;9,061
6,583369;9,066
6,583844;9,046
6,584318;9,061
6,584804;9,066
6,585557;9,085
6,586031;9,087
6,586506;9,077
6,58698;9,066
6,587466;9,076
6,587941;9,086
6,588415;9,07
6,58889;9,061
6,589365;9,096
6,589839;9,066
6,590314;9,083
6,590788;9,087
6,591263;9,065
6,591737;9,082
6,592212;9,08
6,592686;9,069
6,593161;9,073
6,593635;9,084
6,59411;9,069
6,594584;9,087
6,595059;9,078
6,595534;9,093
6,596008;9,087
6,596471;9,083
6,596934;9,083
6,597397;9,091
6,597871;9,087
6,598346;9,069
6,598821;9,07
6,599295;9,094
6,599781;9,099
6,600256;9,093
6,60073;9,093
6,601205;9,087
6,601668;9,085
6,602131;9,086
6,602594;9,078
6,603068;9,09
6,603554;9,08
6,604029;9,076
6,604503;9,073
6,604966;9,088
6,605429;9,087
6,605892;9,079
6,606367;9,078
6,606853;9,092
6,607328;9,092
6,60779;9,089
6,608265;9,084
6,608751;9,078
6,609214;9,089
6,609689;9,096
6,610175;9,079
6,610638;9,091
6,611112;9,098
6,611598;9,098
6,612061;9,068
6,612536;9,099
6,613022;9,08
6,613485;9,09
6,613971;9,093
6,614446;9,094
6,614909;9,1
6,615395;9,111
6,615858;9,072
6,616344;9,101
6,616807;9,079
6,617281;9,094
6,617756;9,083
6,61823;9,097
6,618716;9,078
6,619179;9,097
6,619665;9,089
6,620152;9,101
6,620626;9,079
6,621112;9,083
6,621598;9,079
6,622061;9,098
6,622547;9,086
6,62301;9,098
6,623496;9,104
6,623971;9,097
6,624446;9,098
6,624932;9,108
6,625395;9,092
6,625881;9,099
6,626367;9,096
6,626853;9,094
6,627316;9,089
6,627802;9,087
6,628288;9,099
6,628774;9,094
6,62926;9,101
6,629746;9,093
6,630221;9,097
6,630696;9,109
6,631182;9,085
6,631668;9,084
6,632154;9,085
6,632628;9,101
6,633103;9,101
6,633578;9,086
6,634064;9,094
6,63455;9,096
6,635036;9,117
6,63551;9,087
6,635996;9,107
6,636471;9,103
6,636957;9,092
6,637443;9,103
6,637929;9,101
6,638415;9,101
6,638902;9,102
6,639388;9,096
6,639874;9,117
6,64036;9,11
6,640846;9,087
6,641332;9,088
6,641818;9,102
6,642304;9,102
6,64279;9,098
6,643277;9,095
6,643763;9,087
6,644237;9,125
6,644712;9,102
6,645198;9,095
6,645707;9,087
6,646193;9,111
6,646679;9,093
6,647165;9,066
6,64764;9,099
6,648115;9,088
6,648612;9,084
6,649098;9,079
6,649573;9,079
6,650047;9,086
6,650534;9,083
6,651031;9,103
6,651517;9,098
6,652003;9,098
6,652478;9,096
6,652964;9,094
6,653462;9,083
6,653936;9,11
6,654422;9,081
6,65492;9,097
6,655406;9,096
6,655881;9,103
6,656367;9,101
6,656865;9,082
6,657339;9,118
6,657837;9,101
6,658311;9,077
6,658797;9,106
6,659295;9,096
6,65977;9,09
6,660267;9,106
6,660753;9,12
6,661251;9,101
6,661737;9,099
6,662212;9,114
6,662709;9,088
6,663184;9,098
6,663682;9,1
6,664156;9,083
6,664654;9,114
6,665152;9,107
6,665626;9,109
6,666124;9,093
6,66661;9,103
6,667108;9,11
6,667605;9,089
6,668103;9,114
6,668589;9,114
6,669075;9,11
6,669573;9,096
6,670071;9,097
6,670557;9,124
6,671054;9,108
6,671552;9,105
6,672038;9,105
6,672536;9,091
6,673034;9,095
6,673531;9,095
6,674006;9,105
6,674503;9,093
6,675001;9,099
6,675499;9,102
6,675996;9,088
6,676471;9,118
6,676957;9,088
6,677443;9,089
6,677929;9,079
6,678427;9,119
6,678913;9,124
6,679399;9,089
6,679885;9,104
6,680371;9,107
6,680858;9,12
6,681355;9,091
6,681865;9,094
6,682362;9,113
6,68286;9,086
6,683358;9,106
6,683844;9,093
6,684341;9,113
6,684851;9,096
6,685348;9,112
6,685846;9,102
6,686344;9,126
6,686841;9,1
6,687339;9,104
6,687848;9,106
6,72073;9,215
6,99719;9,123
7,008919;9,146
7,009556;9,152
7,010192;9,155
7,010829;9,152
7,011465;9,153
7,012079;9,155
7,533172;9,191
7,533647;9,222
7,53411;9,243
7,534561;9,213
7,535036;9,199
7,535499;9,212
7,535962;9,206
7,536413;9,218
7,536888;9,215
7,537351;9,235
7,537825;9,236
7,538277;9,234
7,538751;9,218
7,539214;9,234
7,539677;9,231
7,540152;9,231
7,540603;9,244
7,541078;9,244
7,541529;9,23
7,542003;9,233
7,542455;9,233
7,542929;9,234
7,543392;9,239
7,543855;9,249
7,54433;9,235
7,544793;9,231
7,545256;9,233
7,54573;9,238
7,546193;9,234
7,546656;9,234
7,547131;9,24
7,547594;9,246
7,548068;9,236
7,548543;9,236
7,549006;9,222
7,549469;9,249
7,549943;9,247
7,550395;9,238
7,550869;9,22
7,551344;9,231
7,551818;9,241
7,552281;9,237
7,552733;9,231
7,553207;9,238
7,553682;9,243
7,554145;9,238
7,554619;9,24
7,555082;9,242
7,555545;9,258
7,556008;9,249
7,556483;9,234
7,556946;9,249
7,55742;9,238
7,557883;9,242
7,558358;9,253
7,558821;9,246
7,559295;9,251
7,559781;9,238
7,560233;9,248
7,560707;9,243
7,561182;9,242
7,561656;9,26
7,562119;9,253
7,562594;9,235
7,563057;9,259
7,563531;9,247
7,564006;9,263
7,564457;9,256
7,564932;9,261
7,565406;9,262
7,565892;9,26
7,566355;9,265
7,566818;9,255
7,567293;9,257
7,567767;9,257
7,568242;9,263
7,568716;9,266
7,569179;9,239
7,569654;9,255
7,570128;9,241
7,570603;9,251
7,571078;9,255
7,571552;9,271
7,572027;9,256
7,572501;9,265
7,572976;9,266
7,57345;9,262
7,573925;9,266
7,574388;9,241
7,574851;9,251
7,575325;9,263
7,5758;9,254
7,576274;9,257
7,576749;9,258
7,577212;9,27
7,577686;9,263
7,578149;9,254
7,578612;9,237
7,579087;9,264
7,579561;9,273
7,580036;9,261
7,58051;9,277
7,580985;9,268
7,581459;9,262
7,581934;9,259
7,582698;9,267
7,583172;9,292
7,583647;9,284
7,584121;9,283
7,584596;9,286
7,585059;9,273
7,585522;9,266
7,585985;9,262
7,586459;9,277
7,586934;9,281
7,587409;9,285
7,587871;9,279
7,588346;9,287
7,588821;9,282
7,589295;9,274
7,589758;9,281
7,590221;9,278
7,590696;9,296
7,59117;9,289
7,591645;9,28
7,592108;9,261
7,592582;9,277
7,593057;9,291
7,593543;9,283
7,594017;9,297
7,594492;9,288
7,594978;9,278
7,595453;9,281
7,595915;9,281
7,59639;9,281
7,596865;9,287
7,597339;9,27
7,597814;9,283
7,5983;9,276
7,598763;9,272
7,599226;9,293
7,599689;9,291
7,600163;9,277
7,600649;9,273
7,601112;9,287
7,601587;9,296
7,602073;9,285
7,602547;9,282
7,60301;9,286
7,603473;9,27
7,603948;9,274
7,604411;9,287
7,604897;9,275
7,605371;9,269
7,605834;9,276
7,606321;9,292
7,606795;9,284
7,607281;9,282
7,607767;9,292
7,608242;9,299
7,608728;9,278
7,609203;9,294
7,609689;9,291
7,610163;9,295
7,610649;9,28
7,611135;9,275
7,61161;9,29
7,612096;9,284
7,612559;9,283
7,613045;9,281
7,613508;9,288
7,613994;9,278
7,614457;9,269
7,614943;9,275
7,615406;9,282
7,615892;9,295
7,616367;9,282
7,616853;9,28
7,617351;9,278
7,617825;9,289
7,618311;9,273
7,618763;9,266
7,619249;9,276
7,619712;9,296
7,620198;9,294
7,620684;9,28
7,621147;9,26
7,621633;9,278
7,622119;9,27
7,622582;9,285
7,623068;9,292
7,623554;9,271
7,624017;9,278
7,624503;9,279
7,625001;9,28
7,625464;9,277
7,62595;9,269
7,626413;9,268
7,626899;9,272
7,627385;9,282
7,627848;9,282
7,628334;9,285
7,628832;9,299
7,629295;9,291
7,629793;9,293
7,630267;9,275
7,630753;9,289
7,63124;9,291
7,631726;9,288
7,6322;9,306
7,632675;9,255
7,633149;9,281
7,633635;9,27
7,63411;9,275
7,634584;9,283
7,635071;9,281
7,635557;9,281
7,636043;9,284
7,636529;9,281
7,637015;9,282
7,637501;9,277
7,637976;9,294
7,638462;9,299
7,638948;9,275
7,639434;9,287
7,63992;9,285
7,640395;9,282
7,640869;9,293
7,641367;9,292
7,641853;9,29
7,642339;9,274
7,642825;9,276
7,643311;9,29
7,643797;9,282
7,644272;9,289
7,64477;9,304
7,645256;9,277
7,645742;9,292
7,646228;9,303
7,646703;9,28
7,647189;9,285
7,647663;9,274
7,648138;9,278
7,648624;9,289
7,64911;9,291
7,649596;9,27
7,650082;9,286
7,650568;9,274
7,651054;9,277
7,65154;9,286
7,652027;9,283
7,652513;9,251
7,652999;9,277
7,653485;9,274
7,653971;9,275
7,654457;9,266
7,654943;9,265
7,655441;9,267
7,655927;9,269
7,656413;9,272
7,656899;9,285
7,657397;9,283
7,657871;9,28
7,658358;9,278
7,658855;9,267
7,65933;9,273
7,659816;9,267
7,660314;9,275
7,660788;9,277
7,661274;9,273
7,66176;9,282
7,662246;9,276
7,662744;9,272
7,66323;9,272
7,663716;9,265
7,664203;9,288
7,664689;9,293
7,665186;9,261
7,665672;9,28
7,66617;9,279
7,666668;9,27
7,667154;9,287
7,66764;9,296
7,668126;9,284
7,668624;9,276
7,66911;9,278
7,669596;9,279
7,670094;9,271
7,67058;9,278
7,671078;9,273
7,671564;9,277
7,672073;9,276
7,672571;9,272
7,673068;9,273
7,673566;9,281
7,674064;9,299
7,674561;9,269
7,675059;9,293
7,675557;9,29
7,676043;9,271
7,676529;9,3
7,677027;9,262
7,677513;9,283
7,677999;9,287
7,678496;9,284
7,678994;9,274
7,679492;9,292
7,67999;9,255
7,680499;9,272
7,680996;9,266
7,681494;9,281
7,681992;9,287
7,68221;9,403
7,68249;9,268
7,682999;9,28
7,683496;9,3
7,684006;9,297
7,684492;9,284
7,684978;9,273
7,685476;9,306
7,685973;9,277
7,686483;9,273
7,68698;9,3
7,687466;9,293
7,687964;9,259
8,580209;9,392
8,581749;9,384
8,583288;9,384
8,584816;9,389
8,586355;9,371
8,587871;9,395
8,589399;9,389
8,590939;9,388
8,592455;9,393
8,593994;9,385
8,595534;9,373
8,597061;9,39
8,598589;9,387
8,600128;9,391
8,601668;9,383
8,603207;9,392
8,604758;9,403
8,606297;9,407
8,607825;9,386
8,609353;9,391
8,610881;9,389
8,612409;9,404
8,613936;9,387
8,615476;9,408
8,617015;9,413
8,618543;9,416
8,620082;9,404
8,621621;9,409
8,623161;9,408
8,624712;9,414
8,62624;9,412
8,62779;9,429
8,628971;9,423
8,630186;9,404
8,631378;9,409
8,632559;9,408
8,633763;9,41
8,634966;9,41
8,636147;9,412
8,637362;9,4
8,638554;9,43
8,639758;9,402
8,64095;9,417
8,642165;9,438
8,643358;9,429
8,644573;9,41
8,645788;9,415
8,646992;9,429
8,648196;9,442
8,649399;9,421
8,650603;9,436
8,651795;9,429
8,652999;9,441
8,654203;9,455
8,655418;9,439
8,656621;9,435
8,657825;9,43
8,659052;9,442
8,660256;9,453
8,661483;9,467
8,662686;9,452
8,66389;9,462
8,665105;9,464
8,666297;9,455
8,667501;9,457
8,668705;9,462
8,669932;9,457
8,671135;9,457
8,672351;9,461
8,673566;9,431
8,674781;9,451
8,675996;9,451
8,677212;9,46
8,678427;9,474
8,679642;9,484
8,680858;9,481
8,682073;9,465
8,683277;9,473
8,684503;9,45
8,685719;9,477
8,686922;9,462
8,688149;9,482
8,693;9,605
9,05266;9,465
9,05343;9,506
9,05517;9,456
9,05566;9,277
9,07424;9,475
9,07637;9,468
9,08292;9,428
9,08595;9,438
9,577472;9,589
9,577981;9,582
9,578479;9,586
9,578977;9,584
9,579474;9,592
9,579972;9,589
9,580481;9,597
9,580991;9,59
9,5815;9,593
9,582021;9,602
9,58253;9,591
9,583039;9,588
9,583537;9,585
9,584035;9,597
9,584532;9,585
9,58503;9,59
9,585528;9,59
9,586049;9,594
9,586558;9,589
9,587079;9,599
9,587588;9,605
9,588086;9,613
9,588583;9,602
9,589093;9,592
9,589613;9,602
9,590134;9,606
9,590643;9,601
9,591153;9,604
9,591662;9,598
9,592183;9,596
9,592692;9,589
9,59319;9,599
9,593699;9,604
9,594208;9,603
9,594729;9,604
9,595238;9,601
9,595748;9,616
9,596268;9,601
9,596766;9,611
9,597287;9,61
9,597796;9,609
9,598317;9,615
9,598826;9,603
9,599347;9,619
9,599856;9,617
9,600354;9,612
9,600875;9,598
9,601396;9,61
9,601893;9,615
9,602403;9,608
9,602924;9,614
9,603456;9,609
9,603954;9,618
9,604474;9,607
9,604984;9,626
9,605505;9,617
9,606025;9,627
9,606523;9,613
9,607044;9,613
9,607553;9,625
9,608074;9,626
9,608595;9,636
9,609093;9,627
9,609613;9,618
9,610111;9,628
9,610632;9,626
9,611153;9,63
9,61165;9,621
9,612171;9,63
9,612669;9,632
9,61319;9,622
9,613711;9,623
9,614208;9,624
9,614729;9,629
9,61525;9,629
9,615759;9,65
9,61628;9,642
9,616801;9,627
9,617322;9,622
9,617831;9,635
9,618329;9,637
9,618849;9,627
9,61937;9,63
9,61988;9,624
9,6204;9,626
9,620898;9,628
9,621419;9,637
9,62194;9,637
9,622461;9,619
9,622981;9,644
9,623502;9,63
9,624035;9,632
9,624556;9,638
9,625076;9,636
9,625609;9,63
9,62613;9,632
9,626639;9,632
9,627148;9,632
9,627646;9,636
9,628167;9,64
9,628699;9,633
9,62922;9,63
9,629729;9,63
9,630262;9,64
9,630771;9,633
9,63128;9,634
9,631789;9,632
9,632287;9,646
9,632796;9,642
9,633317;9,637
9,633815;9,635
9,634336;9,64
9,634845;9,628
9,635366;9,629
9,635887;9,642
9,636407;9,641
9,63694;9,655
9,637461;9,639
9,637981;9,644
9,638502;9,651
9,639023;9,641
9,639544;9,635
9,640053;9,644
9,640574;9,635
9,641095;9,632
9,641616;9,64
9,642137;9,635
9,642657;9,647
9,643178;9,635
9,643699;9,633
9,64422;9,64
9,644741;9,611
9,645262;9,628
9,645782;9,615
9,646303;9,64
9,646824;9,649
9,647345;9,632
9,647866;9,622
9,648398;9,637
9,648907;9,624
9,649428;9,632
9,649949;9,619
9,65047;9,626
9,650991;9,635
9,651512;9,624
9,652032;9,628
9,652553;9,624
9,653086;9,634
9,653606;9,628
9,654139;9,634
9,654648;9,623
9,655192;9,634
9,655713;9,638
9,656222;9,635
9,656755;9,625
9,657264;9,637
9,657796;9,612
9,658317;9,635
9,658838;9,619
9,65937;9,631
9,659891;9,63
9,660412;9,622
9,660944;9,633
9,661465;9,623
9,661998;9,62
9,662518;9,623
9,663051;9,62
9,663572;9,616
9,664093;9,626
9,664625;9,637
9,665146;9,624
9,665678;9,63
9,666211;9,625
9,666743;9,63
9,667264;9,614
9,667785;9,629
9,668306;9,621
9,668838;9,625
9,66937;9,625
9,669891;9,623
9,670412;9,612
9,670933;9,618
9,671465;9,626
9,671998;9,623
9,67253;9,626
9,673062;9,625
9,673595;9,616
9,674127;9,622
9,67466;9,624
9,675204;9,622
9,675724;9,616
9,676257;9,612
9,676778;9,615
9,67731;9,627
9,677843;9,628
9,678387;9,631
9,678919;9,626
9,679451;9,627
9,679972;9,628
9,680505;9,626
9,681037;9,619
9,681581;9,622
9,682102;9,619
9,682634;9,622
9,683178;9,615
9,683699;9,62
9,684231;9,619
9,684775;9,641
9,685296;9,622
9,685817;9,626
9,686349;9,622
9,686893;9,627
9,687414;9,626
9,687947;9,615
9,688491;9,622
9,95188;9,65
9,95278;9,64
9,95402;9,624
9,95534;9,422
9,95616;9,625
10,0147;9,69
10,01998;9,578
10,02089;9,588
10,04248;9,379
10,06448;9,595
10,13843;9,54
10,14038;9,369
10,584694;9,611
10,585204;9,928
10,585713;9,784
10,586199;9,797
10,586708;9,786
10,587218;9,794
10,587704;9,772
10,588213;9,823
10,588722;9,809
10,589208;9,805
10,589718;9,798
10,590227;9,842
10,590713;9,786
10,591211;9,753
10,59172;9,801
10,592229;9,762
10,592715;9,765
10,593224;9,808
10,593734;9,801
10,594243;9,791
10,594741;9,797
10,59525;9,77
10,595759;9,777
10,596257;9,768
10,596743;9,777
10,597252;9,788
10,597762;9,775
10,598271;9,783
10,59878;9,829
10,599278;9,801
10,599775;9,775
10,600285;9,806
10,600794;9,795
10,601303;9,808
10,601801;9,79
10,602299;9,792
10,602808;9,778
10,60311;9,921
10,603317;9,825
10,603815;9,793
10,604312;9,787
10,60481;9,791
10,605319;9,802
10,605829;9,787
10,606326;9,8
10,606824;9,778
10,607333;9,796
10,607843;9,808
10,608352;9,791
10,608861;9,791
10,609359;9,787
10,609845;9,794
10,610354;9,791
10,610863;9,785
10,611361;9,782
10,61187;9,806
10,612368;9,805
10,612877;9,792
10,613363;9,783
10,613873;9,803
10,614382;9,789
10,614891;9,791
10,6154;9,783
10,615898;9,801
10,616396;9,789
10,616893;9,779
10,617403;9,786
10,617912;9,792
10,61841;9,787
10,618907;9,787
10,619393;9,784
10,619891;9,797
10,620389;9,779
10,620887;9,787
10,621396;9,778
10,621893;9,799
10,622403;9,784
10,6229;9,788
10,623398;9,792
10,623896;9,843
10,624393;9,76
10,624891;9,809
10,6254;9,75
10,62591;9,589
10,626419;9,766
10,626928;9,776
10,627437;9,802
10,627935;9,78
10,628444;9,802
10,628954;9,796
10,629463;9,788
10,629961;9,759
10,630481;9,784
10,630979;9,826
10,631477;9,802
10,631974;9,867
10,632484;9,748
10,632981;9,777
10,633479;9,789
10,633977;9,784
10,634474;9,788
10,634984;9,664
10,63547;9,81
10,635956;9,79
10,636442;9,725
10,63694;9,808
10,637426;9,678
10,637924;9,742
10,638421;9,752
10,638919;9,848
10,639428;9,778
10,639914;9,742
10,640412;9,743
10,64091;9,782
10,641407;9,757
10,641928;9,918
10,642426;9,652
10,642935;9,647
10,643433;9,936
10,643942;9,698
